,answer,query,image_name,example_id
915,yes,How likely is a human viewing a cat on a screen?,ex_228_img_1,ex_228_im_1_c_1
916,yes,How likely is a normal person wishing they were a superhero?,ex_229_img_0,ex_229_im_0_c_0
917,no,How likely is a normal person wishing they were a superhero?,ex_229_img_1,ex_229_im_1_c_0
918,no,How likely is a superhero wishing they were a normal person?,ex_229_img_0,ex_229_im_0_c_1
919,yes,How likely is a superhero wishing they were a normal person?,ex_229_img_1,ex_229_im_1_c_1
920,yes,How likely is a mike in the right hand while raising the left?,ex_230_img_0,ex_230_im_0_c_0
921,no,How likely is a mike in the right hand while raising the left?,ex_230_img_1,ex_230_im_1_c_0
922,no,How likely is a mike in the left hand while raising the right?,ex_230_img_0,ex_230_im_0_c_1
923,yes,How likely is a mike in the left hand while raising the right?,ex_230_img_1,ex_230_im_1_c_1
924,yes,How likely is a person with long hair behind a person with a beard?,ex_231_img_0,ex_231_im_0_c_0
925,no,How likely is a person with long hair behind a person with a beard?,ex_231_img_1,ex_231_im_1_c_0
926,no,How likely is a person with a beard behind a person with long hair?,ex_231_img_0,ex_231_im_0_c_1
927,yes,How likely is a person with a beard behind a person with long hair?,ex_231_img_1,ex_231_im_1_c_1
928,yes,How likely is the person with hair to their shoulders has brown eyes and the other person's are blue?,ex_232_img_0,ex_232_im_0_c_0
929,no,How likely is the person with hair to their shoulders has brown eyes and the other person's are blue?,ex_232_img_1,ex_232_im_1_c_0
930,no,How likely is the person with hair to their shoulders has blue eyes and the other person's are brown?,ex_232_img_0,ex_232_im_0_c_1
931,yes,How likely is the person with hair to their shoulders has blue eyes and the other person's are brown?,ex_232_img_1,ex_232_im_1_c_1
932,yes,How likely is a human being on a device that intercepts the sun's rays?,ex_233_img_0,ex_233_im_0_c_0
933,no,How likely is a human being on a device that intercepts the sun's rays?,ex_233_img_1,ex_233_im_1_c_0
934,no,How likely is a device that intercepts the sun's rays on a human being?,ex_233_img_0,ex_233_im_0_c_1
935,yes,How likely is a device that intercepts the sun's rays on a human being?,ex_233_img_1,ex_233_im_1_c_1
936,yes,How likely is more humans than phones?,ex_234_img_0,ex_234_im_0_c_0
937,no,How likely is more humans than phones?,ex_234_img_1,ex_234_im_1_c_0
938,no,How likely is more phones than humans?,ex_234_img_0,ex_234_im_0_c_1
939,yes,How likely is more phones than humans?,ex_234_img_1,ex_234_im_1_c_1
940,yes,How likely is a person is in the tube?,ex_235_img_0,ex_235_im_0_c_0
941,no,How likely is a person is in the tube?,ex_235_img_1,ex_235_im_1_c_0
942,no,How likely is a tube is in the person?,ex_235_img_0,ex_235_im_0_c_1
943,yes,How likely is a tube is in the person?,ex_235_img_1,ex_235_im_1_c_1
944,yes,How likely is the person's head is above the rest of their body?,ex_236_img_0,ex_236_im_0_c_0
945,no,How likely is the person's head is above the rest of their body?,ex_236_img_1,ex_236_im_1_c_0
946,no,How likely is the rest of their body is above the person's head?,ex_236_img_0,ex_236_im_0_c_1
947,yes,How likely is the rest of their body is above the person's head?,ex_236_img_1,ex_236_im_1_c_1
948,yes,How likely is person overboard?,ex_237_img_0,ex_237_im_0_c_0
949,no,How likely is person overboard?,ex_237_img_1,ex_237_im_1_c_0
950,no,How likely is person over board?,ex_237_img_0,ex_237_im_0_c_1
951,yes,How likely is person over board?,ex_237_img_1,ex_237_im_1_c_1
952,yes,How likely is more red buttons than blue?,ex_238_img_0,ex_238_im_0_c_0
953,no,How likely is more red buttons than blue?,ex_238_img_1,ex_238_im_1_c_0
954,no,How likely is more blue buttons than red?,ex_238_img_0,ex_238_im_0_c_1
955,yes,How likely is more blue buttons than red?,ex_238_img_1,ex_238_im_1_c_1
956,yes,How likely is the object at the top left is purple and the one at the bottom right of the group is red?,ex_239_img_0,ex_239_im_0_c_0
957,no,How likely is the object at the top left is purple and the one at the bottom right of the group is red?,ex_239_img_1,ex_239_im_1_c_0
958,no,How likely is the object at the bottom right is purple and the one at the top left of the group is red?,ex_239_img_0,ex_239_im_0_c_1
959,yes,How likely is the object at the bottom right is purple and the one at the top left of the group is red?,ex_239_img_1,ex_239_im_1_c_1
960,yes,How likely is flat at the bottom and pointy on top?,ex_240_img_0,ex_240_im_0_c_0
961,no,How likely is flat at the bottom and pointy on top?,ex_240_img_1,ex_240_im_1_c_0
962,no,How likely is flat on top and pointy at the bottom?,ex_240_img_0,ex_240_im_0_c_1
963,yes,How likely is flat on top and pointy at the bottom?,ex_240_img_1,ex_240_im_1_c_1
964,yes,How likely is seat numbers increasing from left to right?,ex_241_img_0,ex_241_im_0_c_0
965,no,How likely is seat numbers increasing from left to right?,ex_241_img_1,ex_241_im_1_c_0
966,no,How likely is seat numbers increasing from right to left?,ex_241_img_0,ex_241_im_0_c_1
967,yes,How likely is seat numbers increasing from right to left?,ex_241_img_1,ex_241_im_1_c_1
968,yes,How likely is the number on the right is larger than the number on the left?,ex_242_img_0,ex_242_im_0_c_0
969,no,How likely is the number on the right is larger than the number on the left?,ex_242_img_1,ex_242_im_1_c_0
970,no,How likely is the number on the left is larger than the number on the right?,ex_242_img_0,ex_242_im_0_c_1
971,yes,How likely is the number on the left is larger than the number on the right?,ex_242_img_1,ex_242_im_1_c_1
972,yes,How likely is more hair on the person's face than on their head?,ex_243_img_0,ex_243_im_0_c_0
973,no,How likely is more hair on the person's face than on their head?,ex_243_img_1,ex_243_im_1_c_0
974,no,How likely is more hair on the person's head than on their face?,ex_243_img_0,ex_243_im_0_c_1
975,yes,How likely is more hair on the person's head than on their face?,ex_243_img_1,ex_243_im_1_c_1
976,yes,How likely is the knife on the left and the fork on the right?,ex_244_img_0,ex_244_im_0_c_0
977,no,How likely is the knife on the left and the fork on the right?,ex_244_img_1,ex_244_im_1_c_0
978,no,How likely is the knife on the right and the fork on the left?,ex_244_img_0,ex_244_im_0_c_1
979,yes,How likely is the knife on the right and the fork on the left?,ex_244_img_1,ex_244_im_1_c_1
980,yes,How likely is food on their eyes?,ex_245_img_0,ex_245_im_0_c_0
981,no,How likely is food on their eyes?,ex_245_img_1,ex_245_im_1_c_0
982,no,How likely is eyes on their food?,ex_245_img_0,ex_245_im_0_c_1
983,yes,How likely is eyes on their food?,ex_245_img_1,ex_245_im_1_c_1
984,yes,How likely is cars of bits?,ex_246_img_0,ex_246_im_0_c_0
985,no,How likely is cars of bits?,ex_246_img_1,ex_246_im_1_c_0
986,no,How likely is bits of cars?,ex_246_img_0,ex_246_im_0_c_1
987,yes,How likely is bits of cars?,ex_246_img_1,ex_246_im_1_c_1
988,yes,How likely is a person on top of the world?,ex_247_img_0,ex_247_im_0_c_0
989,no,How likely is a person on top of the world?,ex_247_img_1,ex_247_im_1_c_0
990,no,How likely is the world on top of a person?,ex_247_img_0,ex_247_im_0_c_1
991,yes,How likely is the world on top of a person?,ex_247_img_1,ex_247_im_1_c_1
992,yes,How likely is two people; the one on the right has curly hair and the one on the left doesn't?,ex_248_img_0,ex_248_im_0_c_0
993,no,How likely is two people; the one on the right has curly hair and the one on the left doesn't?,ex_248_img_1,ex_248_im_1_c_0
994,no,How likely is two people; the one on the left has curly hair and the one on the right doesn't?,ex_248_img_0,ex_248_im_0_c_1
995,yes,How likely is two people; the one on the left has curly hair and the one on the right doesn't?,ex_248_img_1,ex_248_im_1_c_1
996,yes,"How likely is first the cream, then the jam?",ex_249_img_0,ex_249_im_0_c_0
997,no,"How likely is first the cream, then the jam?",ex_249_img_1,ex_249_im_1_c_0
998,no,"How likely is first the jam, then the cream?",ex_249_img_0,ex_249_im_0_c_1
999,yes,"How likely is first the jam, then the cream?",ex_249_img_1,ex_249_im_1_c_1
1000,yes,How likely is more kisses than hugs?,ex_250_img_0,ex_250_im_0_c_0
1001,no,How likely is more kisses than hugs?,ex_250_img_1,ex_250_im_1_c_0
1002,no,How likely is more hugs than kisses?,ex_250_img_0,ex_250_im_0_c_1
1003,yes,How likely is more hugs than kisses?,ex_250_img_1,ex_250_im_1_c_1
1004,yes,How likely is an inflatable flamingo on a person?,ex_251_img_0,ex_251_im_0_c_0
1005,no,How likely is an inflatable flamingo on a person?,ex_251_img_1,ex_251_im_1_c_0
1006,no,How likely is a person on an inflatable flamingo?,ex_251_img_0,ex_251_im_0_c_1
1007,yes,How likely is a person on an inflatable flamingo?,ex_251_img_1,ex_251_im_1_c_1
1008,yes,How likely is a pink bird with a white beak?,ex_252_img_0,ex_252_im_0_c_0
1009,no,How likely is a pink bird with a white beak?,ex_252_img_1,ex_252_im_1_c_0
1010,no,How likely is a white bird with a pink beak?,ex_252_img_0,ex_252_im_0_c_1
1011,yes,How likely is a white bird with a pink beak?,ex_252_img_1,ex_252_im_1_c_1
1012,yes,How likely is a large pink inflatable flamingo along with some other lilos on the water including one that is mostly white?,ex_253_img_0,ex_253_im_0_c_0
1013,no,How likely is a large pink inflatable flamingo along with some other lilos on the water including one that is mostly white?,ex_253_img_1,ex_253_im_1_c_0
1014,no,How likely is a large white inflatable flamingo along with some other lilos on the water including one that is mostly pink?,ex_253_img_0,ex_253_im_0_c_1
1015,yes,How likely is a large white inflatable flamingo along with some other lilos on the water including one that is mostly pink?,ex_253_img_1,ex_253_im_1_c_1
1016,yes,How likely is there are more eyes in the image than there are on a typical human?,ex_254_img_0,ex_254_im_0_c_0
1017,no,How likely is there are more eyes in the image than there are on a typical human?,ex_254_img_1,ex_254_im_1_c_0
1018,no,How likely is there are more eyes on a typical human than there are in the image?,ex_254_img_0,ex_254_im_0_c_1
1019,yes,How likely is there are more eyes on a typical human than there are in the image?,ex_254_img_1,ex_254_im_1_c_1
1020,yes,"How likely is the confident doctor's stethoscope is around their neck, and their jacket is over their name tag?",ex_255_img_0,ex_255_im_0_c_0
1021,no,"How likely is the confident doctor's stethoscope is around their neck, and their jacket is over their name tag?",ex_255_img_1,ex_255_im_1_c_0
1022,no,"How likely is the confident doctor's stethoscope is around their neck, and their name tag is over their jacket?",ex_255_img_0,ex_255_im_0_c_1
1023,yes,"How likely is the confident doctor's stethoscope is around their neck, and their name tag is over their jacket?",ex_255_img_1,ex_255_im_1_c_1
1024,yes,How likely is few wind turbines and many clouds?,ex_256_img_0,ex_256_im_0_c_0
1025,no,How likely is few wind turbines and many clouds?,ex_256_img_1,ex_256_im_1_c_0
1026,no,How likely is few clouds and many wind turbines?,ex_256_img_0,ex_256_im_0_c_1
1027,yes,How likely is few clouds and many wind turbines?,ex_256_img_1,ex_256_im_1_c_1
1028,yes,How likely is an adult is reading to their young child?,ex_257_img_0,ex_257_im_0_c_0
1029,no,How likely is an adult is reading to their young child?,ex_257_img_1,ex_257_im_1_c_0
1030,no,How likely is their young child is reading to an adult?,ex_257_img_0,ex_257_im_0_c_1
1031,yes,How likely is their young child is reading to an adult?,ex_257_img_1,ex_257_im_1_c_1
1032,yes,How likely is the shopping basket is full and the shelves on the person's right are empty?,ex_258_img_0,ex_258_im_0_c_0
1033,no,How likely is the shopping basket is full and the shelves on the person's right are empty?,ex_258_img_1,ex_258_im_1_c_0
1034,no,How likely is the shelves on the person's right are full and the shopping basket is empty?,ex_258_img_0,ex_258_im_0_c_1
1035,yes,How likely is the shelves on the person's right are full and the shopping basket is empty?,ex_258_img_1,ex_258_im_1_c_1
1036,yes,How likely is Young person playing baseball with a green bat and blue ball?,ex_259_img_0,ex_259_im_0_c_0
1037,no,How likely is Young person playing baseball with a green bat and blue ball?,ex_259_img_1,ex_259_im_1_c_0
1038,no,How likely is Young person playing baseball with a blue bat and green ball?,ex_259_img_0,ex_259_im_0_c_1
1039,yes,How likely is Young person playing baseball with a blue bat and green ball?,ex_259_img_1,ex_259_im_1_c_1
1040,yes,How likely is painting the white wall red?,ex_260_img_0,ex_260_im_0_c_0
1041,no,How likely is painting the white wall red?,ex_260_img_1,ex_260_im_1_c_0
1042,no,How likely is painting the red wall white?,ex_260_img_0,ex_260_im_0_c_1
1043,yes,How likely is painting the red wall white?,ex_260_img_1,ex_260_im_1_c_1
1044,yes,How likely is wearing a red jacket over blue?,ex_261_img_0,ex_261_im_0_c_0
1045,no,How likely is wearing a red jacket over blue?,ex_261_img_1,ex_261_im_1_c_0
1046,no,How likely is wearing a blue jacket over red?,ex_261_img_0,ex_261_im_0_c_1
1047,yes,How likely is wearing a blue jacket over red?,ex_261_img_1,ex_261_im_1_c_1
1048,yes,How likely is I had cleaned my car?,ex_262_img_0,ex_262_im_0_c_0
1049,no,How likely is I had cleaned my car?,ex_262_img_1,ex_262_im_1_c_0
1050,no,How likely is I had my car cleaned?,ex_262_img_0,ex_262_im_0_c_1
1051,yes,How likely is I had my car cleaned?,ex_262_img_1,ex_262_im_1_c_1
1052,yes,How likely is unfortunate poor people?,ex_263_img_0,ex_263_im_0_c_0
1053,no,How likely is unfortunate poor people?,ex_263_img_1,ex_263_im_1_c_0
1054,no,How likely is poor unfortunate people?,ex_263_img_0,ex_263_im_0_c_1
1055,yes,How likely is poor unfortunate people?,ex_263_img_1,ex_263_im_1_c_1
1056,yes,How likely is there are less gloves than masks?,ex_264_img_0,ex_264_im_0_c_0
1057,no,How likely is there are less gloves than masks?,ex_264_img_1,ex_264_im_1_c_0
1058,no,How likely is there are less masks than gloves?,ex_264_img_0,ex_264_im_0_c_1
1059,yes,How likely is there are less masks than gloves?,ex_264_img_1,ex_264_im_1_c_1
1060,yes,How likely is there are more pineapples than boxes?,ex_265_img_0,ex_265_im_0_c_0
1061,no,How likely is there are more pineapples than boxes?,ex_265_img_1,ex_265_im_1_c_0
1062,no,How likely is there are more boxes than pineapples?,ex_265_img_0,ex_265_im_0_c_1
1063,yes,How likely is there are more boxes than pineapples?,ex_265_img_1,ex_265_im_1_c_1
1064,yes,How likely is the outer bristles are blue and the inner ones are white?,ex_266_img_0,ex_266_im_0_c_0
1065,no,How likely is the outer bristles are blue and the inner ones are white?,ex_266_img_1,ex_266_im_1_c_0
1066,no,How likely is the outer bristles are white and the inner ones are blue?,ex_266_img_0,ex_266_im_0_c_1
1067,yes,How likely is the outer bristles are white and the inner ones are blue?,ex_266_img_1,ex_266_im_1_c_1
1068,yes,How likely is the first vowel is E and the last consonant is N?,ex_267_img_0,ex_267_im_0_c_0
1069,no,How likely is the first vowel is E and the last consonant is N?,ex_267_img_1,ex_267_im_1_c_0
1070,no,How likely is the last vowel is E and the first consonant is N?,ex_267_img_0,ex_267_im_0_c_1
1071,yes,How likely is the last vowel is E and the first consonant is N?,ex_267_img_1,ex_267_im_1_c_1
1072,yes,How likely is the cat on the left of the photo has its right paw ahead of its left?,ex_268_img_0,ex_268_im_0_c_0
1073,no,How likely is the cat on the left of the photo has its right paw ahead of its left?,ex_268_img_1,ex_268_im_1_c_0
1074,no,How likely is the cat on the left of the photo has its left paw ahead of its right?,ex_268_img_0,ex_268_im_0_c_1
1075,yes,How likely is the cat on the left of the photo has its left paw ahead of its right?,ex_268_img_1,ex_268_im_1_c_1
1076,yes,How likely is the text is black on white?,ex_269_img_0,ex_269_im_0_c_0
1077,no,How likely is the text is black on white?,ex_269_img_1,ex_269_im_1_c_0
1078,no,How likely is the text is white on black?,ex_269_img_0,ex_269_im_0_c_1
1079,yes,How likely is the text is white on black?,ex_269_img_1,ex_269_im_1_c_1
1080,yes,How likely is the dog sits and the cat stands?,ex_270_img_0,ex_270_im_0_c_0
1081,no,How likely is the dog sits and the cat stands?,ex_270_img_1,ex_270_im_1_c_0
1082,no,How likely is the dog stands and the cat sits?,ex_270_img_0,ex_270_im_0_c_1
1083,yes,How likely is the dog stands and the cat sits?,ex_270_img_1,ex_270_im_1_c_1
1084,yes,How likely is the person with facial hair cycles and the other person runs?,ex_271_img_0,ex_271_im_0_c_0
1085,no,How likely is the person with facial hair cycles and the other person runs?,ex_271_img_1,ex_271_im_1_c_0
1086,no,How likely is the person with facial hair runs and the other person cycles?,ex_271_img_0,ex_271_im_0_c_1
1087,yes,How likely is the person with facial hair runs and the other person cycles?,ex_271_img_1,ex_271_im_1_c_1
1088,yes,How likely is using the laptop while the guitar is close by?,ex_272_img_0,ex_272_im_0_c_0
1089,no,How likely is using the laptop while the guitar is close by?,ex_272_img_1,ex_272_im_1_c_0
1090,no,How likely is using the guitar while the laptop is close by?,ex_272_img_0,ex_272_im_0_c_1
1091,yes,How likely is using the guitar while the laptop is close by?,ex_272_img_1,ex_272_im_1_c_1
1092,yes,How likely is a person in a blue coat with a brown-ish coffee cup?,ex_273_img_0,ex_273_im_0_c_0
1093,no,How likely is a person in a blue coat with a brown-ish coffee cup?,ex_273_img_1,ex_273_im_1_c_0
1094,no,How likely is a person in a brown-ish coat with a blue coffee cup?,ex_273_img_0,ex_273_im_0_c_1
1095,yes,How likely is a person in a brown-ish coat with a blue coffee cup?,ex_273_img_1,ex_273_im_1_c_1
1096,yes,How likely is space in a star?,ex_274_img_0,ex_274_im_0_c_0
1097,no,How likely is space in a star?,ex_274_img_1,ex_274_im_1_c_0
1098,no,How likely is a star in space?,ex_274_img_0,ex_274_im_0_c_1
1099,yes,How likely is a star in space?,ex_274_img_1,ex_274_im_1_c_1
1100,yes,How likely is star of death?,ex_275_img_0,ex_275_im_0_c_0
1101,no,How likely is star of death?,ex_275_img_1,ex_275_im_1_c_0
1102,no,How likely is death of star?,ex_275_img_0,ex_275_im_0_c_1
1103,yes,How likely is death of star?,ex_275_img_1,ex_275_im_1_c_1
1104,yes,How likely is the younger person is making noise while the other is silent?,ex_276_img_0,ex_276_im_0_c_0
1105,no,How likely is the younger person is making noise while the other is silent?,ex_276_img_1,ex_276_im_1_c_0
1106,no,How likely is the younger person is silent while the other is making noise?,ex_276_img_0,ex_276_im_0_c_1
1107,yes,How likely is the younger person is silent while the other is making noise?,ex_276_img_1,ex_276_im_1_c_1
1108,yes,How likely is the one on the left is happy and the other is sad?,ex_277_img_0,ex_277_im_0_c_0
1109,no,How likely is the one on the left is happy and the other is sad?,ex_277_img_1,ex_277_im_1_c_0
1110,no,How likely is the one on the left is sad and the other is happy?,ex_277_img_0,ex_277_im_0_c_1
1111,yes,How likely is the one on the left is sad and the other is happy?,ex_277_img_1,ex_277_im_1_c_1
1112,yes,How likely is the person on the left is dancing and the person on the very right is sitting on the sofa?,ex_278_img_0,ex_278_im_0_c_0
1113,no,How likely is the person on the left is dancing and the person on the very right is sitting on the sofa?,ex_278_img_1,ex_278_im_1_c_0
1114,no,How likely is the person on the left is sitting on the sofa and the person on the very right is dancing?,ex_278_img_0,ex_278_im_0_c_1
1115,yes,How likely is the person on the left is sitting on the sofa and the person on the very right is dancing?,ex_278_img_1,ex_278_im_1_c_1
1116,yes,How likely is the person on the left is crying sadly while the one on the right is smiling happily?,ex_279_img_0,ex_279_im_0_c_0
1117,no,How likely is the person on the left is crying sadly while the one on the right is smiling happily?,ex_279_img_1,ex_279_im_1_c_0
1118,no,How likely is the person on the left is smiling happily while the one on the right is crying sadly?,ex_279_img_0,ex_279_im_0_c_1
1119,yes,How likely is the person on the left is smiling happily while the one on the right is crying sadly?,ex_279_img_1,ex_279_im_1_c_1
1120,yes,How likely is the large person is drinking from the small coffee cup?,ex_280_img_0,ex_280_im_0_c_0
1121,no,How likely is the large person is drinking from the small coffee cup?,ex_280_img_1,ex_280_im_1_c_0
1122,no,How likely is the small person is drinking from the large coffee cup?,ex_280_img_0,ex_280_im_0_c_1
1123,yes,How likely is the small person is drinking from the large coffee cup?,ex_280_img_1,ex_280_im_1_c_1
1124,yes,How likely is hot rubber and cool metal?,ex_281_img_0,ex_281_im_0_c_0
1125,no,How likely is hot rubber and cool metal?,ex_281_img_1,ex_281_im_1_c_0
1126,no,How likely is cool rubber and hot metal?,ex_281_img_0,ex_281_im_0_c_1
1127,yes,How likely is cool rubber and hot metal?,ex_281_img_1,ex_281_im_1_c_1
1128,yes,How likely is the triangular shape is beneath the square one?,ex_282_img_0,ex_282_im_0_c_0
1129,no,How likely is the triangular shape is beneath the square one?,ex_282_img_1,ex_282_im_1_c_0
1130,no,How likely is the square shape is beneath the triangular one?,ex_282_img_0,ex_282_im_0_c_1
1131,yes,How likely is the square shape is beneath the triangular one?,ex_282_img_1,ex_282_im_1_c_1
1132,yes,How likely is rough outside but smooth inside?,ex_283_img_0,ex_283_im_0_c_0
1133,no,How likely is rough outside but smooth inside?,ex_283_img_1,ex_283_im_1_c_0
1134,no,How likely is smooth outside but rough inside?,ex_283_img_0,ex_283_im_0_c_1
1135,yes,How likely is smooth outside but rough inside?,ex_283_img_1,ex_283_im_1_c_1
1136,yes,How likely is the green one is fast and the one in white is comparatively slow?,ex_284_img_0,ex_284_im_0_c_0
1137,no,How likely is the green one is fast and the one in white is comparatively slow?,ex_284_img_1,ex_284_im_1_c_0
1138,no,How likely is the green one is slow and the one in white is comparatively fast?,ex_284_img_0,ex_284_im_0_c_1
1139,yes,How likely is the green one is slow and the one in white is comparatively fast?,ex_284_img_1,ex_284_im_1_c_1
1140,yes,How likely is there are more humans than balls?,ex_285_img_0,ex_285_im_0_c_0
1141,no,How likely is there are more humans than balls?,ex_285_img_1,ex_285_im_1_c_0
1142,no,How likely is there are more balls than humans?,ex_285_img_0,ex_285_im_0_c_1
1143,yes,How likely is there are more balls than humans?,ex_285_img_1,ex_285_im_1_c_1
1144,yes,How likely is there are more legs than wheels?,ex_286_img_0,ex_286_im_0_c_0
1145,no,How likely is there are more legs than wheels?,ex_286_img_1,ex_286_im_1_c_0
1146,no,How likely is there are more wheels than legs?,ex_286_img_0,ex_286_im_0_c_1
1147,yes,How likely is there are more wheels than legs?,ex_286_img_1,ex_286_im_1_c_1
1148,yes,How likely is a group of three people with longer hair and two with short hair in a business context?,ex_287_img_0,ex_287_im_0_c_0
1149,no,How likely is a group of three people with longer hair and two with short hair in a business context?,ex_287_img_1,ex_287_im_1_c_0
1150,no,How likely is a group of two people with longer hair and three with short hair in a business context?,ex_287_img_0,ex_287_im_0_c_1
1151,yes,How likely is a group of two people with longer hair and three with short hair in a business context?,ex_287_img_1,ex_287_im_1_c_1
1152,yes,How likely is the gesture of the person sitting down is supporting the understanding of the person standing up?,ex_288_img_0,ex_288_im_0_c_0
1153,no,How likely is the gesture of the person sitting down is supporting the understanding of the person standing up?,ex_288_img_1,ex_288_im_1_c_0
1154,no,How likely is the gesture of the person standing up is supporting the understanding of the person sitting down?,ex_288_img_0,ex_288_im_0_c_1
1155,yes,How likely is the gesture of the person standing up is supporting the understanding of the person sitting down?,ex_288_img_1,ex_288_im_1_c_1
1156,yes,How likely is the circle is above the cross?,ex_289_img_0,ex_289_im_0_c_0
1157,no,How likely is the circle is above the cross?,ex_289_img_1,ex_289_im_1_c_0
1158,no,How likely is the cross is above the circle?,ex_289_img_0,ex_289_im_0_c_1
1159,yes,How likely is the cross is above the circle?,ex_289_img_1,ex_289_im_1_c_1
1160,yes,How likely is aerial view of a green tree in the brown freshly turned soil next to a green field?,ex_290_img_0,ex_290_im_0_c_0
1161,no,How likely is aerial view of a green tree in the brown freshly turned soil next to a green field?,ex_290_img_1,ex_290_im_1_c_0
1162,no,How likely is aerial view of a green tree in a green field next to the brown freshly turned soil?,ex_290_img_0,ex_290_im_0_c_1
1163,yes,How likely is aerial view of a green tree in a green field next to the brown freshly turned soil?,ex_290_img_1,ex_290_im_1_c_1
1164,yes,How likely is physical therapist inspecting blue elastic therapeutic kinesio tape over pink?,ex_291_img_0,ex_291_im_0_c_0
1165,no,How likely is physical therapist inspecting blue elastic therapeutic kinesio tape over pink?,ex_291_img_1,ex_291_im_1_c_0
1166,no,How likely is physical therapist inspecting pink elastic therapeutic kinesio tape over blue?,ex_291_img_0,ex_291_im_0_c_1
1167,yes,How likely is physical therapist inspecting pink elastic therapeutic kinesio tape over blue?,ex_291_img_1,ex_291_im_1_c_1
1168,yes,How likely is the skipping rope color is different to the shoelaces but similar to the shoes?,ex_292_img_0,ex_292_im_0_c_0
1169,no,How likely is the skipping rope color is different to the shoelaces but similar to the shoes?,ex_292_img_1,ex_292_im_1_c_0
1170,no,How likely is the skipping rope color is similar to the shoelaces but different to the shoes?,ex_292_img_0,ex_292_im_0_c_1
1171,yes,How likely is the skipping rope color is similar to the shoelaces but different to the shoes?,ex_292_img_1,ex_292_im_1_c_1
1172,yes,How likely is the blue balloon is being lifted by the weight?,ex_293_img_0,ex_293_im_0_c_0
1173,no,How likely is the blue balloon is being lifted by the weight?,ex_293_img_1,ex_293_im_1_c_0
1174,no,How likely is the weight is being lifted by the blue balloon?,ex_293_img_0,ex_293_im_0_c_1
1175,yes,How likely is the weight is being lifted by the blue balloon?,ex_293_img_1,ex_293_im_1_c_1
1176,yes,How likely is the sea is rough but the rocks are smooth?,ex_294_img_0,ex_294_im_0_c_0
1177,no,How likely is the sea is rough but the rocks are smooth?,ex_294_img_1,ex_294_im_1_c_0
1178,no,How likely is the sea is smooth but the rocks are rough?,ex_294_img_0,ex_294_im_0_c_1
1179,yes,How likely is the sea is smooth but the rocks are rough?,ex_294_img_1,ex_294_im_1_c_1
1180,yes,How likely is the melting white food is cold while the brown is warm?,ex_295_img_0,ex_295_im_0_c_0
1181,no,How likely is the melting white food is cold while the brown is warm?,ex_295_img_1,ex_295_im_1_c_0
1182,no,How likely is the melting white food is warm while the brown is cold?,ex_295_img_0,ex_295_im_0_c_1
1183,yes,How likely is the melting white food is warm while the brown is cold?,ex_295_img_1,ex_295_im_1_c_1
1184,yes,How likely is the person with a beard is smiling while the person with long hair is not?,ex_296_img_0,ex_296_im_0_c_0
1185,no,How likely is the person with a beard is smiling while the person with long hair is not?,ex_296_img_1,ex_296_im_1_c_0
1186,no,How likely is the person with long hair is smiling while the person with a beard is not?,ex_296_img_0,ex_296_im_0_c_1
1187,yes,How likely is the person with long hair is smiling while the person with a beard is not?,ex_296_img_1,ex_296_im_1_c_1
1188,yes,How likely is the pet on the right is white and the one on the left is not?,ex_297_img_0,ex_297_im_0_c_0
1189,no,How likely is the pet on the right is white and the one on the left is not?,ex_297_img_1,ex_297_im_1_c_0
1190,no,How likely is the pet on the left is white and the one on the right is not?,ex_297_img_0,ex_297_im_0_c_1
1191,yes,How likely is the pet on the left is white and the one on the right is not?,ex_297_img_1,ex_297_im_1_c_1
1192,yes,How likely is the outlet carrying water from the faucet to the shower head is near the hot tap not the cold?,ex_298_img_0,ex_298_im_0_c_0
1193,no,How likely is the outlet carrying water from the faucet to the shower head is near the hot tap not the cold?,ex_298_img_1,ex_298_im_1_c_0
1194,no,How likely is the outlet carrying water from the faucet to the shower head is near the cold tap not the hot?,ex_298_img_0,ex_298_im_0_c_1
1195,yes,How likely is the outlet carrying water from the faucet to the shower head is near the cold tap not the hot?,ex_298_img_1,ex_298_im_1_c_1
1196,yes,How likely is the larger ball is heavier and the smaller one is lighter?,ex_299_img_0,ex_299_im_0_c_0
1197,no,How likely is the larger ball is heavier and the smaller one is lighter?,ex_299_img_1,ex_299_im_1_c_0
1198,no,How likely is the larger ball is lighter and the smaller one is heavier?,ex_299_img_0,ex_299_im_0_c_1
1199,yes,How likely is the larger ball is lighter and the smaller one is heavier?,ex_299_img_1,ex_299_im_1_c_1
1200,yes,How likely is The adult with the magnifying glass looks at the kid?,ex_300_img_0,ex_300_im_0_c_0
1201,no,How likely is The adult with the magnifying glass looks at the kid?,ex_300_img_1,ex_300_im_1_c_0
1202,no,How likely is The adult looks at the kid with the magnifying glass?,ex_300_img_0,ex_300_im_0_c_1
1203,yes,How likely is The adult looks at the kid with the magnifying glass?,ex_300_img_1,ex_300_im_1_c_1
1204,yes,How likely is a dog is on a blanket with spots?,ex_301_img_0,ex_301_im_0_c_0
1205,no,How likely is a dog is on a blanket with spots?,ex_301_img_1,ex_301_im_1_c_0
1206,no,How likely is a blanket is on a dog with spots?,ex_301_img_0,ex_301_im_0_c_1
1207,yes,How likely is a blanket is on a dog with spots?,ex_301_img_1,ex_301_im_1_c_1
